,frametime,GoldStandardValence,GoldStandardArousal
2411,96.44,0.132694,-0.385076
2412,96.48,0.131027,-0.386742
2413,96.52,0.129361,-0.385076
2414,96.56,0.129361,-0.383409
2415,96.6,0.129361,-0.383409
2416,96.64,0.126027,-0.383409
2417,96.68,0.126027,-0.383409
2418,96.72,0.126027,-0.383409
2419,96.76,0.124361,-0.383409
2420,96.8,0.124361,-0.386742
2421,96.84,0.124361,-0.386742
2422,96.88,0.122694,-0.388409
2423,96.92,0.121027,-0.391742
2424,96.96,0.122694,-0.393409
2425,97.0,0.119361,-0.393409
2426,97.04,0.119361,-0.396742
2427,97.08,0.121027,-0.396742
2428,97.12,0.121027,-0.396742
2429,97.16,0.121027,-0.396742
2430,97.2,0.121027,-0.398409
2431,97.24,0.117694,-0.398409
2432,97.28,0.114361,-0.400076
2433,97.32,0.111027,-0.405076
2434,97.36,0.111027,-0.406742
2435,97.4,0.111027,-0.406742
2436,97.44,0.111027,-0.410076
2437,97.48,0.109361,-0.411742
2438,97.52,0.109361,-0.410076
2439,97.56,0.111027,-0.410076
2440,97.6,0.111027,-0.408409
2441,97.64,0.111027,-0.408409
2442,97.68,0.111027,-0.408409
2443,97.72,0.111027,-0.408409
2444,97.76,0.111027,-0.408409
2445,97.8,0.111027,-0.408409
2446,97.84,0.111027,-0.408409
2447,97.88,0.111027,-0.408409
2448,97.92,0.111027,-0.406742
2449,97.96,0.111027,-0.406742
2450,98.0,0.111027,-0.408409
2451,98.04,0.109361,-0.408409
2452,98.08,0.109361,-0.405076
2453,98.12,0.107694,-0.400076
2454,98.16,0.107694,-0.396742
2455,98.2,0.107694,-0.391742
2456,98.24,0.107694,-0.385076
2457,98.28,0.107694,-0.380076
2458,98.32,0.107694,-0.375076
2459,98.36,0.107694,-0.373409
2460,98.4,0.107694,-0.373409
2461,98.44,0.107694,-0.371742
2462,98.48,0.107694,-0.371742
2463,98.52,0.107694,-0.368409
2464,98.56,0.106027,-0.368409
2465,98.6,0.106027,-0.366742
2466,98.64,0.106027,-0.361742
2467,98.68,0.106027,-0.360076
2468,98.72,0.106027,-0.361742
2469,98.76,0.106027,-0.361742
2470,98.8,0.106027,-0.360076
2471,98.84,0.104361,-0.360076
2472,98.88,0.102694,-0.361742
2473,98.92,0.102694,-0.361742
2474,98.96,0.102694,-0.361742
2475,99.0,0.102694,-0.363409
2476,99.04,0.102694,-0.363409
2477,99.08,0.102694,-0.363409
2478,99.12,0.102694,-0.363409
2479,99.16,0.102694,-0.363409
2480,99.2,0.102694,-0.363409
2481,99.24,0.102694,-0.360076
2482,99.28,0.101027,-0.358409
2483,99.32,0.101027,-0.356742
2484,99.36,0.101027,-0.356742
2485,99.4,0.101027,-0.356742
2486,99.44,0.101027,-0.356742
2487,99.48,0.101027,-0.356742
2488,99.52,0.101027,-0.356742
2489,99.56,0.101027,-0.358409
2490,99.6,0.101027,-0.358409
2491,99.64,0.101027,-0.358409
2492,99.68,0.101027,-0.358409
2493,99.72,0.0993607,-0.360076
2494,99.76,0.097694,-0.361742
2495,99.8,0.0960273,-0.365076
2496,99.84,0.0960273,-0.368409
2497,99.88,0.0943607,-0.370076
2498,99.92,0.0943607,-0.370076
2499,99.96,0.0943607,-0.370076
2500,100.0,0.09102733,-0.3717423
2501,100.04,0.09102733,-0.3717423
2502,100.08,0.09102733,-0.3717423
2503,100.12,0.08936067,-0.3717423
2504,100.16,0.08936067,-0.373409
2505,100.2,0.08936067,-0.373409
2506,100.24,0.087694,-0.373409
2507,100.28,0.08602733,-0.373409
2508,100.32,0.08436067,-0.3767423
2509,100.36,0.082694,-0.3800757
2510,100.4,0.082694,-0.3817423
2511,100.44,0.082694,-0.383409
2512,100.48,0.08102733,-0.3850757
2513,100.52,0.082694,-0.3850757
2514,100.56,0.08102733,-0.3850757
2515,100.6,0.08102733,-0.3850757
2516,100.64,0.08102733,-0.3850757
2517,100.68,0.08102733,-0.388409
2518,100.72,0.08102733,-0.3900757
2519,100.76,0.07936067,-0.3900757
2520,100.8,0.07936067,-0.388409
2521,100.84,0.07936067,-0.3867423
2522,100.88,0.07936067,-0.388409
2523,100.92,0.077694,-0.3867423
2524,100.96,0.07602733,-0.3850757
2525,101.0,0.07602733,-0.3800757
2526,101.04,0.07602733,-0.3750757
2527,101.08,0.07602733,-0.3650757
2528,101.12,0.07602733,-0.353409
2529,101.16,0.07602733,-0.338409
2530,101.2,0.07602733,-0.3267423
2531,101.24,0.07602733,-0.313409
2532,101.28,0.07436067,-0.303409
2533,101.32,0.07436067,-0.2917423
2534,101.36,0.072694,-0.273409
2535,101.4,0.072694,-0.258409
2536,101.44,0.06936067,-0.243409
2537,101.48,0.067694,-0.2317423
2538,101.52,0.06602733,-0.218409
2539,101.56,0.062694,-0.2050757
2540,101.6,0.06102733,-0.1917423
2541,101.64,0.05936067,-0.1767423
2542,101.68,0.057694,-0.1617423
2543,101.72,0.057694,-0.1450757
2544,101.76,0.052694,-0.1300757
2545,101.8,0.05102733,-0.1200757
2546,101.84,0.047694,-0.1100757
2547,101.88,0.047694,-0.1050757
2548,101.92,0.04102733,-0.1017423
2549,101.96,0.04102733,-0.09840899
2550,102.0,0.037694,-0.09340899
2551,102.04,0.037694,-0.08840899
2552,102.08,0.032694,-0.08840899
2553,102.12,0.03102733,-0.08840899
2554,102.16,0.027694,-0.08507566
2555,102.2,0.02602733,-0.08174232
2556,102.24,0.02436067,-0.07507566
2557,102.28,0.02102733,-0.06674232
2558,102.32,0.017694,-0.06007566
2559,102.36,0.01602733,-0.05674232
2560,102.4,0.01102733,-0.04674232
2561,102.44,0.006027334,-0.03840899
2562,102.48,0.004360668,-0.03674232
2563,102.52,0.001027334,-0.03174232
2564,102.56,-0.0006393323,-0.03007566
2565,102.6,-0.0006393323,-0.02840899
2566,102.64,-0.002305999,-0.02840899
2567,102.68,-0.003972666,-0.02674232
2568,102.72,-0.003972666,-0.02674232
2569,102.76,-0.003972666,-0.02674232
2570,102.8,-0.007305999,-0.02674232
2571,102.84,-0.005639332,-0.02340899
2572,102.88,-0.007305999,-0.01840899
2573,102.92,-0.007305999,-0.01674232
2574,102.96,-0.008972666,-0.01174232
2575,103.0,-0.008972666,-0.01007566
2576,103.04,-0.008972666,-0.01007566
2577,103.08,-0.005639332,-0.008408989
2578,103.12,-0.007305999,-0.008408989
2579,103.16,-0.008972666,-0.006742323
2580,103.2,-0.008972666,-0.006742323
2581,103.24,-0.01063933,-0.008408989
2582,103.28,-0.01063933,-0.01007566
2583,103.32,-0.012306,-0.01007566
2584,103.36,-0.01397267,-0.01007566
2585,103.4,-0.01563933,-0.01174232
2586,103.44,-0.01563933,-0.01007566
2587,103.48,-0.01563933,-0.01007566
2588,103.52,-0.01563933,-0.01007566
2589,103.56,-0.01397267,-0.01007566
2590,103.6,-0.01397267,-0.006742323
2591,103.64,-0.01397267,-0.006742323
2592,103.68,-0.01563933,-0.005075656
2593,103.72,-0.01563933,-0.005075656
2594,103.76,-0.01563933,-0.003408989
2595,103.8,-0.01563933,-0.003408989
2596,103.84,-0.01563933,-0.005075656
2597,103.88,-0.01397267,-0.005075656
2598,103.92,-0.01397267,-0.006742323
2599,103.96,-0.01397267,-0.006742323
2600,104.0,-0.01397267,-0.006742323
2601,104.04,-0.01397267,-0.005075656
2602,104.08,-0.01397267,-0.005075656
2603,104.12,-0.017306,-0.003408989
2604,104.16,-0.017306,-0.001742323
2605,104.2,-0.017306,0.001591011
2606,104.24,-0.017306,0.003257677
2607,104.28,-0.017306,0.004924344
2608,104.32,-0.017306,0.004924344
2609,104.36,-0.017306,0.004924344
2610,104.4,-0.01897267,0.004924344
2611,104.44,-0.01897267,0.004924344
2612,104.48,-0.01897267,0.006591011
2613,104.52,-0.02063933,0.01159101
2614,104.56,-0.022306,0.01492434
2615,104.6,-0.022306,0.01825768
2616,104.64,-0.02063933,0.01825768
2617,104.68,-0.01897267,0.01825768
2618,104.72,-0.02063933,0.01825768
2619,104.76,-0.01897267,0.01825768
2620,104.8,-0.02063933,0.01825768
2621,104.84,-0.01897267,0.01825768
2622,104.88,-0.01897267,0.01825768
2623,104.92,-0.017306,0.01825768
2624,104.96,-0.01897267,0.01992434
2625,105.0,-0.017306,0.01992434
2626,105.04,-0.017306,0.02159101
2627,105.08,-0.01563933,0.02159101
2628,105.12,-0.012306,0.02159101
2629,105.16,-0.008972666,0.02325768
2630,105.2,-0.008972666,0.02659101
2631,105.24,-0.012306,0.03325768
2632,105.28,-0.01397267,0.03492434
2633,105.32,-0.017306,0.03825768
2634,105.36,-0.02063933,0.03992434
2635,105.4,-0.02063933,0.04159101
2636,105.44,-0.022306,0.04159101
2637,105.48,-0.022306,0.04325768
2638,105.52,-0.02063933,0.04325768
2639,105.56,-0.022306,0.04325768
2640,105.6,-0.02063933,0.04325768
2641,105.64,-0.02063933,0.04325768
2642,105.68,-0.02063933,0.04492434
2643,105.72,-0.01897267,0.04659101
2644,105.76,-0.01897267,0.04659101
2645,105.8,-0.01897267,0.04825768
2646,105.84,-0.01897267,0.05325768
2647,105.88,-0.01897267,0.05492434
2648,105.92,-0.01897267,0.05659101
2649,105.96,-0.01897267,0.05659101
2650,106.0,-0.02063933,0.05825768
2651,106.04,-0.022306,0.06159101
2652,106.08,-0.02063933,0.06159101
2653,106.12,-0.02063933,0.06325768
2654,106.16,-0.01897267,0.06492434
2655,106.2,-0.02063933,0.06492434
2656,106.24,-0.02063933,0.06492434
2657,106.28,-0.02063933,0.06492434
2658,106.32,-0.01897267,0.06492434
2659,106.36,-0.01897267,0.05992434
2660,106.4,-0.01897267,0.05992434
2661,106.44,-0.01897267,0.05992434
2662,106.48,-0.01897267,0.06325768
2663,106.52,-0.01897267,0.06659101
2664,106.56,-0.01897267,0.06825768
2665,106.6,-0.01897267,0.06825768
2666,106.64,-0.01897267,0.06825768
2667,106.68,-0.02063933,0.06825768
2668,106.72,-0.02063933,0.06825768
2669,106.76,-0.02063933,0.06825768
2670,106.8,-0.02063933,0.06825768
2671,106.84,-0.02063933,0.06659101
2672,106.88,-0.02063933,0.06659101
2673,106.92,-0.02063933,0.06659101
2674,106.96,-0.01897267,0.06659101
2675,107.0,-0.01897267,0.06659101
2676,107.04,-0.01897267,0.06659101
2677,107.08,-0.01897267,0.06325768
2678,107.12,-0.01897267,0.06159101
2679,107.16,-0.02063933,0.06492434
2680,107.2,-0.02063933,0.06492434
2681,107.24,-0.02063933,0.06325768
2682,107.28,-0.02063933,0.06325768
2683,107.32,-0.02063933,0.06159101
2684,107.36,-0.02397267,0.06159101
2685,107.4,-0.02397267,0.06159101
2686,107.44,-0.02397267,0.06159101
2687,107.48,-0.02397267,0.06159101
2688,107.52,-0.02563933,0.06159101
2689,107.56,-0.027306,0.06492434
2690,107.6,-0.032306,0.06492434
2691,107.64,-0.03397267,0.06492434
2692,107.68,-0.03563933,0.06492434
2693,107.72,-0.04063933,0.06325768
2694,107.76,-0.042306,0.06159101
2695,107.8,-0.04397267,0.06159101
2696,107.84,-0.047306,0.06159101
2697,107.88,-0.05063933,0.05992434
2698,107.92,-0.05063933,0.05825768
2699,107.96,-0.05397267,0.05659101
2700,108.0,-0.05397267,0.05659101
2701,108.04,-0.05563933,0.05492434
2702,108.08,-0.05563933,0.05492434
2703,108.12,-0.06063933,0.05492434
2704,108.16,-0.06563933,0.05492434
2705,108.2,-0.06563933,0.05492434
2706,108.24,-0.067306,0.05659101
2707,108.28,-0.067306,0.05325768
2708,108.32,-0.067306,0.05159101
2709,108.36,-0.067306,0.05159101
2710,108.4,-0.067306,0.04992434
2711,108.44,-0.067306,0.04825768
2712,108.48,-0.067306,0.04659101
2713,108.52,-0.067306,0.04659101
2714,108.56,-0.067306,0.04659101
2715,108.6,-0.067306,0.04659101
2716,108.64,-0.067306,0.04659101
2717,108.68,-0.067306,0.04825768
2718,108.72,-0.067306,0.04825768
2719,108.76,-0.06897267,0.04825768
2720,108.8,-0.06897267,0.04825768
2721,108.84,-0.06897267,0.04825768
2722,108.88,-0.06897267,0.04825768
2723,108.92,-0.06897267,0.04825768
2724,108.96,-0.067306,0.04492434
2725,109.0,-0.067306,0.04325768
2726,109.04,-0.06563933,0.04159101
2727,109.08,-0.06563933,0.04159101
2728,109.12,-0.06397267,0.04159101
2729,109.16,-0.062306,0.04325768
2730,109.2,-0.06063933,0.04325768
2731,109.24,-0.06063933,0.04325768
2732,109.28,-0.05897267,0.04492434
2733,109.32,-0.05897267,0.04325768
2734,109.36,-0.05897267,0.04325768
2735,109.4,-0.05897267,0.04159101
2736,109.44,-0.05897267,0.04325768
2737,109.48,-0.05897267,0.04325768
2738,109.52,-0.057306,0.03992434
2739,109.56,-0.05563933,0.03992434
2740,109.6,-0.05397267,0.03825768
2741,109.64,-0.052306,0.03659101
2742,109.68,-0.052306,0.03825768
2743,109.72,-0.052306,0.03825768
2744,109.76,-0.052306,0.03659101
2745,109.8,-0.05063933,0.03659101
2746,109.84,-0.052306,0.03659101
2747,109.88,-0.052306,0.03659101
2748,109.92,-0.05397267,0.03492434
2749,109.96,-0.052306,0.03325768
2750,110.0,-0.052306,0.03325768
2751,110.04,-0.05063933,0.03325768
2752,110.08,-0.04897267,0.03159101
2753,110.12,-0.047306,0.03159101
2754,110.16,-0.04563933,0.03159101
2755,110.2,-0.042306,0.02992434
2756,110.24,-0.042306,0.02825768
2757,110.28,-0.03897267,0.02659101
2758,110.32,-0.037306,0.02659101
2759,110.36,-0.03397267,0.02659101
2760,110.4,-0.03063933,0.02825768
2761,110.44,-0.027306,0.02825768
2762,110.48,-0.027306,0.02825768
2763,110.52,-0.02563933,0.02825768
2764,110.56,-0.02563933,0.02825768
2765,110.6,-0.02563933,0.02992434
2766,110.64,-0.02397267,0.02992434
2767,110.68,-0.02397267,0.02992434
2768,110.72,-0.022306,0.02992434
2769,110.76,-0.02397267,0.03159101
2770,110.8,-0.022306,0.03325768
2771,110.84,-0.022306,0.03325768
2772,110.88,-0.022306,0.03159101
2773,110.92,-0.022306,0.02992434
2774,110.96,-0.02063933,0.02659101
2775,111.0,-0.02063933,0.02492434
2776,111.04,-0.02063933,0.02492434
2777,111.08,-0.022306,0.02492434
2778,111.12,-0.022306,0.02325768
2779,111.16,-0.022306,0.02159101
2780,111.2,-0.022306,0.01825768
2781,111.24,-0.01897267,0.01825768
2782,111.28,-0.01897267,0.01825768
2783,111.32,-0.01897267,0.01825768
2784,111.36,-0.01897267,0.01825768
2785,111.4,-0.01897267,0.01659101
2786,111.44,-0.01897267,0.01492434
2787,111.48,-0.01897267,0.01492434
2788,111.52,-0.01897267,0.01659101
2789,111.56,-0.01897267,0.01659101
2790,111.6,-0.01897267,0.01659101
2791,111.64,-0.01897267,0.01492434
2792,111.68,-0.017306,0.01325768
2793,111.72,-0.017306,0.01159101
2794,111.76,-0.017306,0.01159101
2795,111.8,-0.017306,0.01159101
2796,111.84,-0.017306,0.009924344
2797,111.88,-0.017306,0.008257677
2798,111.92,-0.01563933,0.004924344
2799,111.96,-0.01397267,0.001591011
2800,112.0,-0.01397267,-7.565593e-05
2801,112.04,-0.01397267,-0.001742323
2802,112.08,-0.01397267,-0.006742323
2803,112.12,-0.01397267,-0.008408989
2804,112.16,-0.012306,-0.01007566
2805,112.2,-0.012306,-0.01507566
2806,112.24,-0.01063933,-0.02174232
2807,112.28,-0.012306,-0.03174232
2808,112.32,-0.01063933,-0.04340899
2809,112.36,-0.01063933,-0.04840899
2810,112.4,-0.01063933,-0.05340899
2811,112.44,-0.01063933,-0.05674232
2812,112.48,-0.008972666,-0.05840899
2813,112.52,-0.008972666,-0.06007566
2814,112.56,-0.012306,-0.06340899
2815,112.6,-0.01063933,-0.06507566
2816,112.64,-0.01063933,-0.06507566
2817,112.68,-0.012306,-0.06674232
2818,112.72,-0.01563933,-0.06840899
2819,112.76,-0.017306,-0.06840899
2820,112.8,-0.01563933,-0.06507566
2821,112.84,-0.01563933,-0.06174232
2822,112.88,-0.01397267,-0.06340899
2823,112.92,-0.01397267,-0.06674232
2824,112.96,-0.01397267,-0.06840899
2825,113.0,-0.01397267,-0.07174232
2826,113.04,-0.01397267,-0.07007566
2827,113.08,-0.01397267,-0.07007566
2828,113.12,-0.01397267,-0.07174232
2829,113.16,-0.01397267,-0.07507566
2830,113.2,-0.01397267,-0.07674232
2831,113.24,-0.01397267,-0.08007566
2832,113.28,-0.01397267,-0.08340899
2833,113.32,-0.01397267,-0.09007566
2834,113.36,-0.01397267,-0.1000757
2835,113.4,-0.01397267,-0.1067423
2836,113.44,-0.01563933,-0.1100757
2837,113.48,-0.01563933,-0.1117423
2838,113.52,-0.01563933,-0.113409
2839,113.56,-0.01563933,-0.1150757
2840,113.6,-0.01563933,-0.1167423
2841,113.64,-0.01563933,-0.118409
2842,113.68,-0.01563933,-0.118409
2843,113.72,-0.01563933,-0.118409
2844,113.76,-0.01563933,-0.1200757
2845,113.8,-0.01563933,-0.1217423
2846,113.84,-0.017306,-0.1217423
2847,113.88,-0.017306,-0.123409
2848,113.92,-0.017306,-0.1250757
2849,113.96,-0.01897267,-0.1267423
2850,114.0,-0.01897267,-0.128409
2851,114.04,-0.02063933,-0.128409
2852,114.08,-0.02063933,-0.128409
2853,114.12,-0.022306,-0.128409
2854,114.16,-0.02397267,-0.128409
2855,114.2,-0.02397267,-0.128409
2856,114.24,-0.02563933,-0.1300757
2857,114.28,-0.02563933,-0.1300757
2858,114.32,-0.027306,-0.133409
2859,114.36,-0.02897267,-0.1367423
2860,114.4,-0.02897267,-0.138409
2861,114.44,-0.02897267,-0.1450757
2862,114.48,-0.02897267,-0.1500757
2863,114.52,-0.02897267,-0.153409
2864,114.56,-0.02897267,-0.1567423
2865,114.6,-0.02897267,-0.1600757
2866,114.64,-0.02897267,-0.1617423
2867,114.68,-0.02897267,-0.163409
2868,114.72,-0.02897267,-0.1667423
2869,114.76,-0.02897267,-0.1700757
2870,114.8,-0.02897267,-0.1750757
2871,114.84,-0.02897267,-0.1750757
2872,114.88,-0.02897267,-0.1767423
2873,114.92,-0.03063933,-0.1750757
2874,114.96,-0.03063933,-0.1717423
2875,115.0,-0.02897267,-0.1700757
2876,115.04,-0.02897267,-0.168409
2877,115.08,-0.02897267,-0.1700757
2878,115.12,-0.02897267,-0.1700757
2879,115.16,-0.03063933,-0.168409
2880,115.2,-0.03063933,-0.168409
2881,115.24,-0.03063933,-0.168409
2882,115.28,-0.03063933,-0.168409
2883,115.32,-0.02897267,-0.168409
2884,115.36,-0.02897267,-0.168409
2885,115.4,-0.027306,-0.1700757
2886,115.44,-0.02563933,-0.168409
2887,115.48,-0.02563933,-0.1667423
2888,115.52,-0.02563933,-0.1650757
2889,115.56,-0.02397267,-0.1650757
2890,115.6,-0.022306,-0.163409
2891,115.64,-0.022306,-0.163409
2892,115.68,-0.022306,-0.1667423
2893,115.72,-0.02063933,-0.1667423
2894,115.76,-0.02063933,-0.1667423
2895,115.8,-0.017306,-0.1667423
2896,115.84,-0.01563933,-0.1667423
2897,115.88,-0.012306,-0.168409
2898,115.92,-0.01063933,-0.1700757
2899,115.96,-0.01063933,-0.173409
2900,116.0,-0.008972666,-0.1750757
2901,116.04,-0.008972666,-0.1767423
2902,116.08,-0.008972666,-0.1817423
2903,116.12,-0.005639332,-0.1817423
2904,116.16,-0.005639332,-0.183409
2905,116.2,-0.005639332,-0.1850757
2906,116.24,-0.003972666,-0.1850757
2907,116.28,-0.003972666,-0.1867423
2908,116.32,-0.003972666,-0.188409
2909,116.36,-0.003972666,-0.1900757
2910,116.4,-0.003972666,-0.1950757
2911,116.44,-0.003972666,-0.1950757
2912,116.48,-0.003972666,-0.198409
2913,116.52,-0.003972666,-0.2000757
2914,116.56,-0.003972666,-0.203409
2915,116.6,-0.003972666,-0.2067423
2916,116.64,-0.003972666,-0.2067423
2917,116.68,-0.003972666,-0.2067423
2918,116.72,-0.005639332,-0.208409
2919,116.76,-0.005639332,-0.2117423
2920,116.8,-0.005639332,-0.2150757
2921,116.84,-0.007305999,-0.2167423
2922,116.88,-0.007305999,-0.2167423
2923,116.92,-0.007305999,-0.218409
2924,116.96,-0.008972666,-0.218409
2925,117.0,-0.01063933,-0.218409
2926,117.04,-0.007305999,-0.223409
2927,117.08,-0.008972666,-0.2250757
2928,117.12,-0.01063933,-0.2267423
2929,117.16,-0.01563933,-0.2267423
2930,117.2,-0.01897267,-0.2267423
2931,117.24,-0.017306,-0.228409
2932,117.28,-0.01397267,-0.228409
2933,117.32,-0.012306,-0.2317423
2934,117.36,-0.012306,-0.233409
2935,117.4,-0.012306,-0.233409
2936,117.44,-0.012306,-0.233409
2937,117.48,-0.012306,-0.2350757
2938,117.52,-0.012306,-0.2400757
2939,117.56,-0.01063933,-0.2417423
2940,117.6,-0.01063933,-0.2467423
2941,117.64,-0.01063933,-0.248409
2942,117.68,-0.01063933,-0.2550757
2943,117.72,-0.01063933,-0.2600757
2944,117.76,-0.008972666,-0.2700757
2945,117.8,-0.008972666,-0.2800757
2946,117.84,-0.008972666,-0.288409
2947,117.88,-0.007305999,-0.2950757
2948,117.92,-0.005639332,-0.3000757
2949,117.96,-0.002305999,-0.308409
2950,118.0,-0.0006393323,-0.313409
2951,118.04,0.001027334,-0.3150757
2952,118.08,0.001027334,-0.3150757
2953,118.12,0.002694001,-0.3150757
2954,118.16,0.004360668,-0.3167423
2955,118.2,0.009360668,-0.318409
2956,118.24,0.009360668,-0.3217423
2957,118.28,0.009360668,-0.3250757
2958,118.32,0.009360668,-0.328409
2959,118.36,0.01102733,-0.343409
2960,118.4,0.01102733,-0.358409
2961,118.44,0.01102733,-0.3617423
2962,118.48,0.01102733,-0.3650757
2963,118.52,0.01102733,-0.3700757
2964,118.56,0.012694,-0.3767423
2965,118.6,0.012694,-0.378409
2966,118.64,0.01602733,-0.3767423
2967,118.68,0.017694,-0.3767423
2968,118.72,0.017694,-0.378409
2969,118.76,0.02102733,-0.3817423
2970,118.8,0.02102733,-0.3867423
2971,118.84,0.02102733,-0.388409
2972,118.88,0.022694,-0.388409
2973,118.92,0.022694,-0.3900757
2974,118.96,0.022694,-0.3900757
2975,119.0,0.02436067,-0.3917423
2976,119.04,0.02436067,-0.3900757
2977,119.08,0.02602733,-0.3900757
2978,119.12,0.02602733,-0.3900757
2979,119.16,0.027694,-0.393409
2980,119.2,0.027694,-0.3950757
2981,119.24,0.027694,-0.3967423
2982,119.28,0.027694,-0.398409
2983,119.32,0.027694,-0.3967423
2984,119.36,0.02602733,-0.3950757
2985,119.4,0.027694,-0.3950757
2986,119.44,0.027694,-0.3950757
2987,119.48,0.02936067,-0.393409
2988,119.52,0.02936067,-0.393409
2989,119.56,0.03102733,-0.3917423
2990,119.6,0.03102733,-0.3917423
2991,119.64,0.03102733,-0.3917423
2992,119.68,0.032694,-0.393409
2993,119.72,0.032694,-0.393409
2994,119.76,0.03436067,-0.393409
2995,119.8,0.03436067,-0.393409
2996,119.84,0.03436067,-0.3950757
2997,119.88,0.03436067,-0.3950757
2998,119.92,0.03436067,-0.3917423
2999,119.96,0.03436067,-0.3967423
3000,120.0,0.03436067,-0.398409
3001,120.04,0.03436067,-0.398409
3002,120.08,0.03436067,-0.4000757
3003,120.12,0.03436067,-0.4017423
3004,120.16,0.03436067,-0.403409
3005,120.2,0.032694,-0.4050757
3006,120.24,0.032694,-0.4067423
3007,120.28,0.032694,-0.408409
3008,120.32,0.032694,-0.4067423
3009,120.36,0.032694,-0.408409
3010,120.4,0.032694,-0.4100757
3011,120.44,0.032694,-0.4100757
3012,120.48,0.032694,-0.4100757
3013,120.52,0.032694,-0.4117423
3014,120.56,0.032694,-0.4117423
3015,120.6,0.032694,-0.413409
3016,120.64,0.032694,-0.413409
3017,120.68,0.03102733,-0.413409
3018,120.72,0.03102733,-0.413409
3019,120.76,0.02936067,-0.4150757
3020,120.8,0.02936067,-0.4150757
3021,120.84,0.02936067,-0.4150757
3022,120.88,0.02936067,-0.4167423
3023,120.92,0.02936067,-0.4167423
3024,120.96,0.02936067,-0.4167423
3025,121.0,0.02936067,-0.418409
3026,121.04,0.02936067,-0.418409
3027,121.08,0.02936067,-0.418409
3028,121.12,0.02936067,-0.418409
3029,121.16,0.02936067,-0.418409
3030,121.2,0.02936067,-0.418409
3031,121.24,0.02936067,-0.4150757
3032,121.28,0.02936067,-0.408409
3033,121.32,0.02936067,-0.4067423
3034,121.36,0.02936067,-0.4050757
3035,121.4,0.02936067,-0.4050757
3036,121.44,0.027694,-0.4050757
3037,121.48,0.027694,-0.4050757
3038,121.52,0.027694,-0.4067423
3039,121.56,0.027694,-0.408409
3040,121.6,0.027694,-0.4100757
3041,121.64,0.027694,-0.4100757
3042,121.68,0.027694,-0.4100757
3043,121.72,0.027694,-0.413409
3044,121.76,0.02602733,-0.4167423
3045,121.8,0.02602733,-0.418409
3046,121.84,0.02602733,-0.4200757
3047,121.88,0.02436067,-0.4200757
3048,121.92,0.02436067,-0.4200757
3049,121.96,0.02436067,-0.4200757
3050,122.0,0.022694,-0.418409
3051,122.04,0.02102733,-0.418409
3052,122.08,0.02102733,-0.418409
3053,122.12,0.02102733,-0.4167423
3054,122.16,0.017694,-0.4150757
3055,122.2,0.017694,-0.4117423
3056,122.24,0.01602733,-0.4100757
3057,122.28,0.012694,-0.4067423
3058,122.32,0.009360668,-0.4067423
3059,122.36,0.009360668,-0.4067423
3060,122.4,0.007694001,-0.4050757
3061,122.44,0.006027334,-0.4050757
3062,122.48,0.002694001,-0.4050757
3063,122.52,0.001027334,-0.4050757
3064,122.56,-0.0006393323,-0.4050757
3065,122.6,-0.002305999,-0.403409
3066,122.64,-0.002305999,-0.4000757
3067,122.68,-0.003972666,-0.398409
3068,122.72,-0.003972666,-0.3967423
