@relation GOLDSTANDARD_VALENCE

@attribute frametime numeric
@attribute GoldStandardValence numeric


@data
271.16,0.2610056
271.2,0.2626722
271.24,0.2660056
271.28,0.2660056
271.32,0.2693389
271.36,0.2710056
271.4,0.2726722
271.44,0.2760056
271.48,0.2793389
271.52,0.2893389
271.56,0.2943389
271.6,0.3010056
271.64,0.3026722
271.68,0.3043389
271.72,0.3110056
271.76,0.3143389
271.8,0.3210056
271.84,0.3226722
271.88,0.3226722
271.92,0.3243389
271.96,0.3260056
272,0.3310056
272.04,0.3343389
272.08,0.3343389
272.12,0.3343389
272.16,0.3343389
272.2,0.3360056
272.24,0.3376722
272.28,0.3376722
272.32,0.3360056
272.36,0.3360056
272.4,0.3360056
272.44,0.3343389
272.48,0.3343389
272.52,0.3326722
272.56,0.3310056
272.6,0.3293389
272.64,0.3293389
272.68,0.3293389
272.72,0.3276722
272.76,0.3276722
272.8,0.3260056
272.84,0.3243389
272.88,0.3210056
272.92,0.3210056
272.96,0.3210056
273,0.3210056
273.04,0.3226722
273.08,0.3226722
273.12,0.3226722
273.16,0.3226722
273.2,0.3210056
273.24,0.3176722
273.28,0.3143389
273.32,0.3110056
273.36,0.3076722
273.4,0.3060056
273.44,0.3026722
273.48,0.3026722
273.52,0.2993389
273.56,0.2976722
273.6,0.2943389
273.64,0.2893389
273.68,0.2860056
273.72,0.2826722
273.76,0.2810056
273.8,0.2776722
273.84,0.2760056
273.88,0.2726722
273.92,0.2710056
273.96,0.2693389
274,0.2693389
274.04,0.2676722
274.08,0.2660056
274.12,0.2626722
274.16,0.2610056
274.2,0.2593389
274.24,0.2560056
274.28,0.2543389
274.32,0.2526722
274.36,0.2510056
274.4,0.2493389
274.44,0.2443389
274.48,0.2393389
274.52,0.2376722
274.56,0.2343389
274.6,0.2310056
274.64,0.2260056
274.68,0.2210056
274.72,0.2176722
274.76,0.2160056
274.8,0.2126722
274.84,0.2093389
274.88,0.2093389
274.92,0.2076722
274.96,0.2060056
275,0.2060056
275.04,0.2043389
275.08,0.2043389
275.12,0.2026722
275.16,0.2010056
275.2,0.2010056
275.24,0.2010056
275.28,0.2010056
275.32,0.1976722
275.36,0.1910056
275.4,0.1876722
275.44,0.1826722
275.48,0.1776722
275.52,0.1726722
275.56,0.1643389
275.6,0.1576722
275.64,0.1493389
275.68,0.1426722
275.72,0.1410056
275.76,0.1376722
275.8,0.1326722
275.84,0.1276722
275.88,0.1210056
275.92,0.1176722
275.96,0.1143389
276,0.1093389
276.04,0.1076722
276.08,0.09933889
276.12,0.09933889
276.16,0.09767222
276.2,0.09267222
276.24,0.09100556
276.28,0.08767222
276.32,0.08600556
276.36,0.08433889
276.4,0.08100556
276.44,0.07933889
276.48,0.07767222
276.52,0.07767222
276.56,0.07767222
276.6,0.07767222
276.64,0.07600556
276.68,0.07267222
276.72,0.07100556
276.76,0.06933889
276.8,0.06767222
276.84,0.06600556
276.88,0.06433889
276.92,0.06267222
276.96,0.06267222
277,0.06267222
277.04,0.06100556
277.08,0.06100556
277.12,0.06100556
277.16,0.06100556
277.2,0.06100556
277.24,0.06100556
277.28,0.05933889
277.32,0.05933889
277.36,0.05933889
277.4,0.05933889
277.44,0.05933889
277.48,0.05767222
277.52,0.05767222
277.56,0.05600556
277.6,0.05600556
277.64,0.05600556
277.68,0.05600556
277.72,0.05600556
277.76,0.05433889
277.8,0.05433889
277.84,0.05600556
277.88,0.05600556
277.92,0.05600556
277.96,0.05600556
278,0.05600556
278.04,0.05600556
278.08,0.05600556
278.12,0.05600556
278.16,0.05600556
278.2,0.05600556
278.24,0.05600556
278.28,0.05600556
278.32,0.05600556
278.36,0.05767222
278.4,0.06100556
278.44,0.06100556
278.48,0.06267222
278.52,0.06433889
278.56,0.06267222
278.6,0.06433889
278.64,0.06433889
278.68,0.06267222
278.72,0.06433889
278.76,0.06267222
278.8,0.06100556
278.84,0.06100556
278.88,0.05933889
278.92,0.05933889
278.96,0.05933889
279,0.05267222
279.04,0.05100556
279.08,0.05100556
279.12,0.05100556
279.16,0.04933889
279.2,0.04933889
279.24,0.04933889
279.28,0.04933889
279.32,0.04933889
279.36,0.04933889
279.4,0.04933889
279.44,0.04767222
279.48,0.04767222
279.52,0.04767222
279.56,0.04767222
279.6,0.04767222
279.64,0.04767222
279.68,0.04600556
279.72,0.04767222
279.76,0.04767222
279.8,0.05100556
279.84,0.05267222
279.88,0.05767222
279.92,0.06100556
279.96,0.06433889
280,0.06433889
280.04,0.06600556
280.08,0.06600556
280.12,0.06267222
280.16,0.06267222
280.2,0.06267222
280.24,0.06267222
280.28,0.06433889
280.32,0.06267222
280.36,0.06267222
280.4,0.06433889
280.44,0.06600556
280.48,0.06600556
280.52,0.06600556
280.56,0.06267222
280.6,0.06100556
280.64,0.05933889
280.68,0.05767222
280.72,0.05100556
280.76,0.04600556
280.8,0.04100556
280.84,0.03767222
280.88,0.03767222
280.92,0.03767222
280.96,0.03767222
281,0.03600556
281.04,0.03433889
281.08,0.03267222
281.12,0.03267222
281.16,0.03100556
281.2,0.02933889
281.24,0.03100556
281.28,0.02933889
281.32,0.03100556
281.36,0.03267222
281.4,0.03267222
281.44,0.03267222
281.48,0.03267222
281.52,0.03267222
281.56,0.03433889
281.6,0.03433889
281.64,0.03433889
281.68,0.03433889
281.72,0.03433889
281.76,0.03433889
281.8,0.03433889
281.84,0.03433889
281.88,0.03433889
281.92,0.03433889
281.96,0.03433889
282,0.03600556
282.04,0.03767222
282.08,0.03767222
282.12,0.03767222
282.16,0.03600556
282.2,0.03600556
282.24,0.03600556
282.28,0.03267222
282.32,0.03100556
282.36,0.02933889
282.4,0.02600556
282.44,0.02433889
282.48,0.02100556
282.52,0.01933889
282.56,0.01933889
282.6,0.01767222
282.64,0.01767222
282.68,0.01767222
282.72,0.01767222
282.76,0.01933889
282.8,0.01933889
282.84,0.02100556
282.88,0.02100556
282.92,0.01933889
282.96,0.01933889
283,0.01767222
283.04,0.01600556
283.08,0.01100556
283.12,0.006005556
283.16,0.002672223
283.2,0.004338889
283.24,0.006005556
283.28,0.006005556
283.32,0.007672223
283.36,0.007672223
283.4,0.006005556
283.44,0.006005556
283.48,0.006005556
283.52,0.006005556
283.56,0.006005556
283.6,0.006005556
283.64,0.006005556
283.68,0.006005556
283.72,0.006005556
283.76,0.007672223
283.8,0.007672223
283.84,0.007672223
283.88,0.01100556
283.92,0.01600556
283.96,0.01767222
284,0.01933889
284.04,0.02100556
284.08,0.02100556
284.12,0.02267222
284.16,0.02267222
284.2,0.01433889
284.24,0.006005556
284.28,0.002672223
284.32,0.002672223
284.36,0.002672223
284.4,0.002672223
284.44,0.002672223
284.48,0.002672223
284.52,0.002672223
284.56,0.002672223
284.6,0.004338889
284.64,0.006005556
284.68,0.007672223
284.72,0.009338889
284.76,0.009338889
284.8,0.009338889
284.84,0.01100556
284.88,0.01267222
284.92,0.01267222
284.96,0.01100556
285,0.01100556
285.04,0.01100556
285.08,0.01100556
285.12,0.01100556
285.16,0.01100556
285.2,0.01267222
285.24,0.01267222
285.28,0.01267222
285.32,0.01600556
285.36,0.01600556
285.4,0.01767222
285.44,0.01933889
285.48,0.02267222
285.52,0.02267222
285.56,0.02267222
285.6,0.02433889
285.64,0.02433889
285.68,0.02433889
285.72,0.02433889
285.76,0.02433889
285.8,0.02433889
285.84,0.02433889
285.88,0.02433889
285.92,0.02767222
285.96,0.02767222
286,0.02933889
286.04,0.03100556
286.08,0.03100556
286.12,0.03267222
286.16,0.03933889
286.2,0.04267222
286.24,0.04600556
286.28,0.04933889
286.32,0.04933889
286.36,0.05100556
286.4,0.05100556
286.44,0.05100556
286.48,0.05100556
286.52,0.05267222
286.56,0.05267222
286.6,0.05267222
286.64,0.05267222
286.68,0.05267222
286.72,0.05267222
286.76,0.05267222
286.8,0.05100556
286.84,0.05100556
286.88,0.05100556
286.92,0.04600556
286.96,0.04433889
287,0.04267222
287.04,0.04267222
287.08,0.04267222
287.12,0.04100556
287.16,0.04100556
287.2,0.04100556
287.24,0.04100556
287.28,0.04100556
287.32,0.03933889
287.36,0.03933889
287.4,0.03767222
287.44,0.03767222
287.48,0.03600556
287.52,0.03600556
287.56,0.03600556
287.6,0.03433889
287.64,0.03100556
287.68,0.03267222
287.72,0.03267222
287.76,0.03100556
287.8,0.03100556
287.84,0.02933889
287.88,0.02933889
287.92,0.02933889
287.96,0.02933889
288,0.02933889
288.04,0.02767222
288.08,0.02767222
288.12,0.02767222
288.16,0.02933889
288.2,0.02933889
288.24,0.03100556
288.28,0.03267222
288.32,0.03433889
288.36,0.03600556
288.4,0.03767222
288.44,0.03933889
288.48,0.04267222
288.52,0.04433889
288.56,0.04933889
288.6,0.05267222
288.64,0.05767222
288.68,0.06100556
288.72,0.06267222
288.76,0.06267222
288.8,0.06267222
288.84,0.06100556
288.88,0.06100556
288.92,0.06100556
288.96,0.05933889
289,0.05767222
289.04,0.05767222
289.08,0.05767222
289.12,0.05600556
289.16,0.05600556
289.2,0.05767222
289.24,0.05767222
289.28,0.05600556
289.32,0.05600556
289.36,0.05433889
289.4,0.05267222
289.44,0.05433889
289.48,0.06100556
289.52,0.06433889
289.56,0.06267222
289.6,0.06267222
289.64,0.06100556
289.68,0.05767222
289.72,0.05600556
289.76,0.05433889
289.8,0.05433889
289.84,0.05433889
289.88,0.05267222
289.92,0.05100556
289.96,0.05100556
290,0.05100556
290.04,0.05100556
290.08,0.04933889
290.12,0.04600556
290.16,0.04100556
290.2,0.03933889
290.24,0.03767222
290.28,0.03433889
290.32,0.03267222
290.36,0.03100556
290.4,0.02767222
290.44,0.02767222
290.48,0.02600556
290.52,0.02600556
290.56,0.02600556
290.6,0.02600556
290.64,0.02433889
290.68,0.02433889
290.72,0.02433889
290.76,0.01933889
290.8,0.01767222
290.84,0.01600556
290.88,0.01267222
290.92,0.01100556
290.96,0.007672223
291,0.004338889
291.04,-0.002327777
291.08,-0.005661111
291.12,-0.008994444
291.16,-0.01066111
291.2,-0.01066111
291.24,-0.01066111
291.28,-0.01232778
291.32,-0.01232778
291.36,-0.01399444
291.4,-0.01399444
291.44,-0.01566111
291.48,-0.01566111
291.52,-0.01732778
291.56,-0.01732778
291.6,-0.01732778
291.64,-0.01732778
291.68,-0.01732778
291.72,-0.01732778
291.76,-0.01899444
291.8,-0.01899444
291.84,-0.01899444
291.88,-0.01899444
291.92,-0.02066111
291.96,-0.02066111
292,-0.02066111
292.04,-0.02399444
292.08,-0.02566111
292.12,-0.02732778
292.16,-0.02899444
292.2,-0.03066111
292.24,-0.03066111
292.28,-0.03066111
292.32,-0.03066111
292.36,-0.03066111
292.4,-0.03066111
292.44,-0.03066111
292.48,-0.03066111
292.52,-0.03066111
292.56,-0.03232778
292.6,-0.03232778
292.64,-0.03232778
292.68,-0.03232778
292.72,-0.03232778
292.76,-0.03232778
292.8,-0.03232778
292.84,-0.03232778
292.88,-0.03232778
292.92,-0.03232778
292.96,-0.03232778
293,-0.03232778
293.04,-0.03399444
293.08,-0.03399444
293.12,-0.03399444
293.16,-0.03399444
293.2,-0.03399444
293.24,-0.03399444
293.28,-0.03399444
293.32,-0.03566111
293.36,-0.03732778
293.4,-0.04066111
293.44,-0.04066111
293.48,-0.04066111
293.52,-0.04066111
293.56,-0.04232778
293.6,-0.04232778
293.64,-0.04232778
293.68,-0.04399444
293.72,-0.04399444
293.76,-0.04399444
293.8,-0.04399444
293.84,-0.04399444
293.88,-0.04399444
293.92,-0.04399444
293.96,-0.04399444
294,-0.04566111
294.04,-0.04566111
294.08,-0.04566111
294.12,-0.04732778
294.16,-0.04732778
294.2,-0.04899444
294.24,-0.05066111
294.28,-0.05232778
294.32,-0.05232778
294.36,-0.05232778
294.4,-0.05232778
294.44,-0.05232778
294.48,-0.05232778
294.52,-0.05232778
294.56,-0.05232778
294.6,-0.05232778
294.64,-0.05232778
294.68,-0.05232778
294.72,-0.05232778
294.76,-0.05232778
294.8,-0.05232778
294.84,-0.05232778
294.88,-0.05066111
294.92,-0.05066111
294.96,-0.05066111
295,-0.05066111
295.04,-0.05066111
295.08,-0.05066111
295.12,-0.05066111
295.16,-0.04899444
295.2,-0.04899444
295.24,-0.04899444
295.28,-0.04899444
295.32,-0.04899444
295.36,-0.04899444
295.4,-0.04899444
295.44,-0.04566111
295.48,-0.04399444
295.52,-0.04399444
295.56,-0.04399444
295.6,-0.04066111
295.64,-0.03899444
295.68,-0.03732778
295.72,-0.03732778
295.76,-0.03732778
295.8,-0.03566111
295.84,-0.03566111
295.88,-0.03399444
295.92,-0.03399444
295.96,-0.03232778
296,-0.03232778
296.04,-0.02899444
296.08,-0.02899444
296.12,-0.02566111
296.16,-0.02566111
296.2,-0.02566111
296.24,-0.02566111
296.28,-0.02566111
296.32,-0.02566111
296.36,-0.02399444
296.4,-0.01899444
296.44,-0.01399444
296.48,-0.0006611106
296.52,0.007672223
296.56,0.01100556
296.6,0.01267222
296.64,0.01433889
296.68,0.02100556
296.72,0.02767222
296.76,0.03433889
296.8,0.03933889
296.84,0.04433889
296.88,0.04600556
296.92,0.04600556
296.96,0.04767222
297,0.04767222
297.04,0.04767222
297.08,0.04767222
297.12,0.04933889
297.16,0.05267222
297.2,0.05433889
297.24,0.05600556
297.28,0.05600556
297.32,0.05600556
297.36,0.05767222
297.4,0.05933889
297.44,0.05933889
297.48,0.06100556
297.52,0.06100556
297.56,0.06433889
297.6,0.06600556
297.64,0.06933889
297.68,0.06933889
297.72,0.07100556
297.76,0.07267222
297.8,0.07433889
297.84,0.07600556
297.88,0.07600556
297.92,0.07767222
297.96,0.07767222
298,0.08100556
298.04,0.08267222
298.08,0.08433889
298.12,0.08433889
298.16,0.08600556
298.2,0.08600556
298.24,0.08933889
298.28,0.08933889
298.32,0.09267222
298.36,0.09267222
298.4,0.09433889
298.44,0.09600556
298.48,0.09767222
298.52,0.09767222
298.56,0.1010056
298.6,0.1010056
298.64,0.1026722
298.68,0.1043389
298.72,0.1043389
298.76,0.1043389
298.8,0.1043389
298.84,0.1043389
298.88,0.1060056
298.92,0.1060056
298.96,0.1060056
299,0.1043389
299.04,0.1043389
299.08,0.1026722
299.12,0.1043389
299.16,0.1043389
299.2,0.1043389
299.24,0.1043389
299.28,0.1043389
299.32,0.1043389
299.36,0.1026722
299.4,0.1026722
299.44,0.1026722
299.48,0.1026722
299.52,0.1026722
299.56,0.1010056
299.6,0.1010056
299.64,0.1010056
299.68,0.1010056
299.72,0.1010056
299.76,0.1010056
299.8,0.1010056
299.84,0.1010056
299.88,0.1010056
299.92,0.1010056
299.96,0.1010056
300,0.1010056
